epoch,train_loss,eval_loss,eval_top1,eval_top5
121,nan,nan,37.255343841490834,100.00000762939453
122,nan,nan,37.255343841490834,100.00000762939453
123,nan,nan,37.255343841490834,100.00000762939453
124,nan,nan,37.255343841490834,100.00000762939453
125,nan,nan,37.255343841490834,100.00000762939453
126,nan,nan,37.255343841490834,100.00000762939453
127,nan,nan,37.255343841490834,100.00000762939453
128,nan,nan,37.255343841490834,100.00000762939453
129,nan,nan,37.255343841490834,100.00000762939453
130,nan,nan,37.255343841490834,100.00000762939453
131,nan,nan,37.255343841490834,100.00000762939453
132,nan,nan,37.255343841490834,100.00000762939453
133,nan,nan,37.255343841490834,100.00000762939453
134,nan,nan,37.255343841490834,100.00000762939453
135,nan,nan,37.255343841490834,100.00000762939453
136,nan,nan,37.255343841490834,100.00000762939453
137,nan,nan,37.255343841490834,100.00000762939453
138,nan,nan,37.255343841490834,100.00000762939453
139,nan,nan,37.255343841490834,100.00000762939453
140,nan,nan,37.255343841490834,100.00000762939453
141,nan,nan,37.255343841490834,100.00000762939453
142,nan,nan,37.255343841490834,100.00000762939453
143,nan,nan,37.255343841490834,100.00000762939453
144,nan,nan,37.255343841490834,100.00000762939453
145,nan,nan,37.255343841490834,100.00000762939453
146,nan,nan,37.255343841490834,100.00000762939453
147,nan,nan,37.255343841490834,100.00000762939453
148,nan,nan,37.255343841490834,100.00000762939453
149,nan,nan,37.255343841490834,100.00000762939453
150,nan,nan,37.255343841490834,100.00000762939453
151,nan,nan,37.255343841490834,100.00000762939453
152,nan,nan,37.255343841490834,100.00000762939453
153,nan,nan,37.255343841490834,100.00000762939453
154,nan,nan,37.255343841490834,100.00000762939453
155,nan,nan,37.255343841490834,100.00000762939453
156,nan,nan,37.255343841490834,100.00000762939453
157,nan,nan,37.255343841490834,100.00000762939453
158,nan,nan,37.255343841490834,100.00000762939453
159,nan,nan,37.255343841490834,100.00000762939453
160,nan,nan,37.255343841490834,100.00000762939453
161,nan,nan,37.255343841490834,100.00000762939453
162,nan,nan,37.255343841490834,100.00000762939453
163,nan,nan,37.255343841490834,100.00000762939453
164,nan,nan,37.255343841490834,100.00000762939453
165,nan,nan,37.255343841490834,100.00000762939453
166,nan,nan,37.255343841490834,100.00000762939453
167,nan,nan,37.255343841490834,100.00000762939453
168,nan,nan,37.255343841490834,100.00000762939453
169,nan,nan,37.255343841490834,100.00000762939453
170,nan,nan,37.255343841490834,100.00000762939453
171,nan,nan,37.255343841490834,100.00000762939453
172,nan,nan,37.255343841490834,100.00000762939453
173,nan,nan,37.255343841490834,100.00000762939453
174,nan,nan,37.255343841490834,100.00000762939453
175,nan,nan,37.255343841490834,100.00000762939453
176,nan,nan,37.255343841490834,100.00000762939453
177,nan,nan,37.255343841490834,100.00000762939453
178,nan,nan,37.255343841490834,100.00000762939453
179,nan,nan,37.255343841490834,100.00000762939453
180,nan,nan,37.255343841490834,100.00000762939453
181,nan,nan,37.255343841490834,100.00000762939453
182,nan,nan,37.255343841490834,100.00000762939453
183,nan,nan,37.255343841490834,100.00000762939453
184,nan,nan,37.255343841490834,100.00000762939453
185,nan,nan,37.255343841490834,100.00000762939453
186,nan,nan,37.255343841490834,100.00000762939453
187,nan,nan,37.255343841490834,100.00000762939453
188,nan,nan,37.255343841490834,100.00000762939453
189,nan,nan,37.255343841490834,100.00000762939453
190,nan,nan,37.255343841490834,100.00000762939453
191,nan,nan,37.255343841490834,100.00000762939453
192,nan,nan,37.255343841490834,100.00000762939453
193,nan,nan,37.255343841490834,100.00000762939453
194,nan,nan,37.255343841490834,100.00000762939453
195,nan,nan,37.255343841490834,100.00000762939453
196,nan,nan,37.255343841490834,100.00000762939453
197,nan,nan,37.255343841490834,100.00000762939453
198,nan,nan,37.255343841490834,100.00000762939453
199,nan,nan,37.255343841490834,100.00000762939453
